radio_range_m,trajectory_step_m,receiver_id,receiver_x_m,receiver_y_m,anchor_x_m,anchor_y_m,rssi_dbm,source_file
50,30,43,18.30563092198728,4.37596549492233,25.790698594,32.30225248,-71,50mRange-30m.csv
50,30,55,14.744486875156216,60.629657476055,25.790698594,32.30225248,-74,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,25.790698594,32.30225248,-75,50mRange-30m.csv
50,30,58,37.13152216990662,29.17909418104464,25.790698594,32.30225248,-34,50mRange-30m.csv
50,30,64,45.967613478079315,28.561906595628393,25.790698594,32.30225248,-53,50mRange-30m.csv
50,30,78,29.655093521628707,61.03501195039935,25.790698594,32.30225248,-71,50mRange-30m.csv
50,30,84,15.153189864495554,4.743070324879484,25.790698594,32.30225248,-72,50mRange-30m.csv
50,30,98,44.90143961692792,23.592419820998444,25.790698594,32.30225248,-54,50mRange-30m.csv
50,30,82,62.38790479066951,16.208580696938746,25.790698594,32.30225248,-94,50mRange-30m.csv
50,30,79,46.838912083513286,26.992232369983526,25.790698594,32.30225248,-56,50mRange-30m.csv
50,30,41,12.514635539457542,24.389234502660585,25.790698594,32.30225248,-42,50mRange-30m.csv
50,30,26,48.88329952945977,39.469316650481154,25.790698594,32.30225248,-61,50mRange-30m.csv
50,30,28,13.282103691767466,1.5008064727816683,25.790698594,32.30225248,-80,50mRange-30m.csv
50,30,8,42.133486596064785,29.763354339444604,25.790698594,32.30225248,-45,50mRange-30m.csv
50,30,15,13.358880131311778,37.58945459982013,25.790698594,32.30225248,-38,50mRange-30m.csv
50,30,18,36.94064948687682,25.74249959392262,25.790698594,32.30225248,-37,50mRange-30m.csv
50,30,19,15.527386449103153,42.41076821080699,25.790698594,32.30225248,-40,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,25.790698594,32.30225248,-22,50mRange-30m.csv
50,30,39,17.672906739764304,39.06731874429388,25.790698594,32.30225248,-32,50mRange-30m.csv
50,30,62,24.184223284077667,66.8223773760004,25.790698594,32.30225248,-83,50mRange-30m.csv
50,30,20,44.36040500397955,5.649448385118882,25.790698594,32.30225248,-79,50mRange-30m.csv
50,30,5,1.5945088243646377,21.254770835610024,-4.485389787,26.694188783,-27,50mRange-30m.csv
50,30,53,2.395841079016414,10.808017167742257,-4.485389787,26.694188783,-46,50mRange-30m.csv
50,30,17,15.885689584537932,41.90960292924735,-4.485389787,26.694188783,-64,50mRange-30m.csv
50,30,22,21.457941918346044,19.860577430366313,-4.485389787,26.694188783,-67,50mRange-30m.csv
50,30,43,18.30563092198728,4.37596549492233,-4.485389787,26.694188783,-77,50mRange-30m.csv
50,30,55,14.744486875156216,60.629657476055,-4.485389787,26.694188783,-92,50mRange-30m.csv
50,30,84,15.153189864495554,4.743070324879484,-4.485389787,26.694188783,-72,50mRange-30m.csv
50,30,41,12.514635539457542,24.389234502660585,-4.485389787,26.694188783,-46,50mRange-30m.csv
50,30,15,13.358880131311778,37.58945459982013,-4.485389787,26.694188783,-54,50mRange-30m.csv
50,30,19,15.527386449103153,42.41076821080699,-4.485389787,26.694188783,-64,50mRange-30m.csv
50,30,28,13.282103691767466,1.5008064727816683,-4.485389787,26.694188783,-75,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,-4.485389787,26.694188783,-87,50mRange-30m.csv
50,30,39,17.672906739764304,39.06731874429388,-4.485389787,26.694188783,-63,50mRange-30m.csv
50,30,5,1.5945088243646377,21.254770835610024,-8.970695952,56.080202947,-87,50mRange-30m.csv
50,30,27,24.293090907480718,66.48178135202865,-8.970695952,56.080202947,-84,50mRange-30m.csv
50,30,30,13.354630576202453,82.91467734831183,-8.970695952,56.080202947,-84,50mRange-30m.csv
50,30,2,8.140090528173738,67.34379514616491,-8.970695952,56.080202947,-53,50mRange-30m.csv
50,30,13,11.522482214968143,89.24014515675191,-8.970695952,56.080202947,-92,50mRange-30m.csv
50,30,16,4.61378504642923,74.01650141800343,-8.970695952,56.080202947,-57,50mRange-30m.csv
50,30,17,15.885689584537932,41.90960292924735,-8.970695952,56.080202947,-70,50mRange-30m.csv
50,30,73,9.151085032812478,75.0068726315344,-8.970695952,56.080202947,-65,50mRange-30m.csv
50,30,77,30.41920174199787,49.58398182308602,-8.970695952,56.080202947,-94,50mRange-30m.csv
50,30,78,29.655093521628707,61.03501195039935,-8.970695952,56.080202947,-92,50mRange-30m.csv
50,30,23,6.95202093839784,75.88458382741688,-8.970695952,56.080202947,-63,50mRange-30m.csv
50,30,55,14.744486875156216,60.629657476055,-8.970695952,56.080202947,-61,50mRange-30m.csv
50,30,41,12.514635539457542,24.389234502660585,-8.970695952,56.080202947,-91,50mRange-30m.csv
50,30,1,23.394410994734393,77.2025710810577,-8.970695952,56.080202947,-92,50mRange-30m.csv
50,30,19,15.527386449103153,42.41076821080699,-8.970695952,56.080202947,-69,50mRange-30m.csv
50,30,31,11.887909489516545,90.00616150416243,-8.970695952,56.080202947,-94,50mRange-30m.csv
50,30,62,24.184223284077667,66.8223773760004,-8.970695952,56.080202947,-84,50mRange-30m.csv
50,30,15,13.358880131311778,37.58945459982013,-8.970695952,56.080202947,-71,50mRange-30m.csv
50,30,39,17.672906739764304,39.06731874429388,-8.970695952,56.080202947,-77,50mRange-30m.csv
50,30,1,23.394410994734393,77.2025710810577,20.408281022,60.117975088,-46,50mRange-30m.csv
50,30,2,8.140090528173738,67.34379514616491,20.408281022,60.117975088,-40,50mRange-30m.csv
50,30,17,15.885689584537932,41.90960292924735,20.408281022,60.117975088,-49,50mRange-30m.csv
50,30,27,24.293090907480718,66.48178135202865,20.408281022,60.117975088,-25,50mRange-30m.csv
50,30,47,45.81949461936938,87.87177903328515,20.408281022,60.117975088,-89,50mRange-30m.csv
50,30,55,14.744486875156216,60.629657476055,20.408281022,60.117975088,-22,50mRange-30m.csv
50,30,58,37.13152216990662,29.17909418104464,20.408281022,60.117975088,-84,50mRange-30m.csv
50,30,73,9.151085032812478,75.0068726315344,20.408281022,60.117975088,-49,50mRange-30m.csv
50,30,77,30.41920174199787,49.58398182308602,20.408281022,60.117975088,-40,50mRange-30m.csv
50,30,78,29.655093521628707,61.03501195039935,20.408281022,60.117975088,-29,50mRange-30m.csv
50,30,81,32.6347051963523,48.918341041081824,20.408281022,60.117975088,-45,50mRange-30m.csv
50,30,86,43.88298600678198,89.15206265923695,20.408281022,60.117975088,-89,50mRange-30m.csv
50,30,7,27.026689332924004,81.855708540662,20.408281022,60.117975088,-58,50mRange-30m.csv
50,30,11,24.19050449510065,92.24728952983763,20.408281022,60.117975088,-78,50mRange-30m.csv
50,30,13,11.522482214968143,89.24014515675191,20.408281022,60.117975088,-74,50mRange-30m.csv
50,30,16,4.61378504642923,74.01650141800343,20.408281022,60.117975088,-54,50mRange-30m.csv
50,30,23,6.95202093839784,75.88458382741688,20.408281022,60.117975088,-54,50mRange-30m.csv
50,30,25,51.83905735385436,57.11751415315841,20.408281022,60.117975088,-77,50mRange-30m.csv
50,30,29,52.51179803085078,83.82332790737001,20.408281022,60.117975088,-94,50mRange-30m.csv
50,30,30,13.354630576202453,82.91467734831183,20.408281022,60.117975088,-60,50mRange-30m.csv
50,30,46,5.93099769676334,97.14800106932145,20.408281022,60.117975088,-94,50mRange-30m.csv
50,30,51,17.080548444391376,88.60979907956614,20.408281022,60.117975088,-70,50mRange-30m.csv
50,30,63,49.15574941239795,56.59342022957459,20.408281022,60.117975088,-71,50mRange-30m.csv
50,30,70,24.460591073651518,86.4112918808914,20.408281022,60.117975088,-66,50mRange-30m.csv
50,30,72,44.928274935363135,76.90605549333117,20.408281022,60.117975088,-73,50mRange-30m.csv
50,30,75,55.25227560957985,76.11391538038814,20.408281022,60.117975088,-91,50mRange-30m.csv
50,30,93,41.3479382708548,81.68425367898861,20.408281022,60.117975088,-73,50mRange-30m.csv
50,30,99,23.432826384556027,83.26516493290637,20.408281022,60.117975088,-59,50mRange-30m.csv
50,30,41,12.514635539457542,24.389234502660585,20.408281022,60.117975088,-87,50mRange-30m.csv
50,30,26,48.88329952945977,39.469316650481154,20.408281022,60.117975088,-84,50mRange-30m.csv
50,30,8,42.133486596064785,29.763354339444604,20.408281022,60.117975088,-89,50mRange-30m.csv
50,30,15,13.358880131311778,37.58945459982013,20.408281022,60.117975088,-60,50mRange-30m.csv
50,30,18,36.94064948687682,25.74249959392262,20.408281022,60.117975088,-91,50mRange-30m.csv
50,30,19,15.527386449103153,42.41076821080699,20.408281022,60.117975088,-49,50mRange-30m.csv
50,30,39,17.672906739764304,39.06731874429388,20.408281022,60.117975088,-55,50mRange-30m.csv
50,30,62,24.184223284077667,66.8223773760004,20.408281022,60.117975088,-26,50mRange-30m.csv
50,30,89,32.975891421199336,72.77123320376357,20.408281022,60.117975088,-47,50mRange-30m.csv
50,30,31,11.887909489516545,90.00616150416243,20.408281022,60.117975088,-76,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,20.408281022,60.117975088,-71,50mRange-30m.csv
50,30,54,25.3489924152995,89.14749480760696,20.408281022,60.117975088,-72,50mRange-30m.csv
50,30,8,42.133486596064785,29.763354339444604,49.563063772,65.726012961,-88,50mRange-30m.csv
50,30,11,24.19050449510065,92.24728952983763,49.563063772,65.726012961,-87,50mRange-30m.csv
50,30,25,51.83905735385436,57.11751415315841,49.563063772,65.726012961,-28,50mRange-30m.csv
50,30,29,52.51179803085078,83.82332790737001,49.563063772,65.726012961,-48,50mRange-30m.csv
50,30,37,31.44366912017865,33.134396525075346,49.563063772,65.726012961,-89,50mRange-30m.csv
50,30,45,57.9013204635908,80.6741106715585,49.563063772,65.726012961,-46,50mRange-30m.csv
50,30,54,25.3489924152995,89.14749480760696,49.563063772,65.726012961,-81,50mRange-30m.csv
50,30,63,49.15574941239795,56.59342022957459,49.563063772,65.726012961,-29,50mRange-30m.csv
50,30,64,45.967613478079315,28.561906595628393,49.563063772,65.726012961,-89,50mRange-30m.csv
50,30,89,32.975891421199336,72.77123320376357,49.563063772,65.726012961,-48,50mRange-30m.csv
50,30,1,23.394410994734393,77.2025710810577,49.563063772,65.726012961,-70,50mRange-30m.csv
50,30,3,78.50852571037504,52.903068295271105,49.563063772,65.726012961,-77,50mRange-30m.csv
50,30,7,27.026689332924004,81.855708540662,49.563063772,65.726012961,-68,50mRange-30m.csv
50,30,10,55.0401300866643,88.19389954679203,49.563063772,65.726012961,-59,50mRange-30m.csv
50,30,12,70.56626917014894,78.03030648735577,49.563063772,65.726012961,-61,50mRange-30m.csv
50,30,14,77.70552616687321,93.57236513599435,49.563063772,65.726012961,-94,50mRange-30m.csv
50,30,21,68.78755484289849,91.92607865275068,49.563063772,65.726012961,-79,50mRange-30m.csv
50,30,24,73.39615828295075,74.36186741054864,49.563063772,65.726012961,-63,50mRange-30m.csv
50,30,26,48.88329952945977,39.469316650481154,49.563063772,65.726012961,-65,50mRange-30m.csv
50,30,27,24.293090907480718,66.48178135202865,49.563063772,65.726012961,-63,50mRange-30m.csv
50,30,42,70.38631665301564,75.69312757677363,49.563063772,65.726012961,-59,50mRange-30m.csv
50,30,47,45.81949461936938,87.87177903328515,49.563063772,65.726012961,-57,50mRange-30m.csv
50,30,60,75.8430678445169,57.022981005432996,49.563063772,65.726012961,-68,50mRange-30m.csv
50,30,62,24.184223284077667,66.8223773760004,49.563063772,65.726012961,-63,50mRange-30m.csv
50,30,70,24.460591073651518,86.4112918808914,49.563063772,65.726012961,-79,50mRange-30m.csv
50,30,72,44.928274935363135,76.90605549333117,49.563063772,65.726012961,-35,50mRange-30m.csv
50,30,75,55.25227560957985,76.11391538038814,49.563063772,65.726012961,-35,50mRange-30m.csv
50,30,78,29.655093521628707,61.03501195039935,49.563063772,65.726012961,-53,50mRange-30m.csv
50,30,79,46.838912083513286,26.992232369983526,49.563063772,65.726012961,-92,50mRange-30m.csv
50,30,83,72.93967948274049,43.357431136564294,49.563063772,65.726012961,-78,50mRange-30m.csv
50,30,85,79.35793391386238,91.54391897149424,49.563063772,65.726012961,-93,50mRange-30m.csv
50,30,86,43.88298600678198,89.15206265923695,49.563063772,65.726012961,-61,50mRange-30m.csv
50,30,90,61.26142526635307,82.46634202569989,49.563063772,65.726012961,-53,50mRange-30m.csv
50,30,94,71.55780216318286,48.49899147236217,49.563063772,65.726012961,-69,50mRange-30m.csv
50,30,67,60.21954564473897,71.34012857877295,49.563063772,65.726012961,-35,50mRange-30m.csv
50,30,99,23.432826384556027,83.26516493290637,49.563063772,65.726012961,-76,50mRange-30m.csv
50,30,57,55.813936465893185,26.298759890675793,49.563063772,65.726012961,-94,50mRange-30m.csv
50,30,51,17.080548444391376,88.60979907956614,49.563063772,65.726012961,-94,50mRange-30m.csv
50,30,35,61.7962980539757,97.06170900448325,49.563063772,65.726012961,-81,50mRange-30m.csv
50,30,6,57.90016865462063,77.8178385924499,49.563063772,65.726012961,-41,50mRange-30m.csv
50,30,55,14.744486875156216,60.629657476055,49.563063772,65.726012961,-84,50mRange-30m.csv
50,30,58,37.13152216990662,29.17909418104464,49.563063772,65.726012961,-92,50mRange-30m.csv
50,30,77,30.41920174199787,49.58398182308602,49.563063772,65.726012961,-63,50mRange-30m.csv
50,30,81,32.6347051963523,48.918341041081824,49.563063772,65.726012961,-60,50mRange-30m.csv
50,30,91,80.1900431334469,44.24317164719582,49.563063772,65.726012961,-89,50mRange-30m.csv
50,30,93,41.3479382708548,81.68425367898861,49.563063772,65.726012961,-48,50mRange-30m.csv
50,30,95,84.32591784135423,51.57231469610755,49.563063772,65.726012961,-89,50mRange-30m.csv
50,30,44,94.37926344604114,99.4931820206754,79.39059645,68.417820621,-83,50mRange-30m.csv
50,30,35,61.7962980539757,97.06170900448325,79.39059645,68.417820621,-81,50mRange-30m.csv
50,30,45,57.9013204635908,80.6741106715585,79.39059645,68.417820621,-62,50mRange-30m.csv
50,30,72,44.928274935363135,76.90605549333117,79.39059645,68.417820621,-85,50mRange-30m.csv
50,30,95,84.32591784135423,51.57231469610755,79.39059645,68.417820621,-47,50mRange-30m.csv
50,30,14,77.70552616687321,93.57236513599435,79.39059645,68.417820621,-63,50mRange-30m.csv
50,30,76,87.67777173819772,79.57315662425682,79.39059645,68.417820621,-39,50mRange-30m.csv
50,30,85,79.35793391386238,91.54391897149424,79.39059645,68.417820621,-59,50mRange-30m.csv
50,30,6,57.90016865462063,77.8178385924499,79.39059645,68.417820621,-59,50mRange-30m.csv
50,30,10,55.0401300866643,88.19389954679203,79.39059645,68.417820621,-76,50mRange-30m.csv
50,30,29,52.51179803085078,83.82332790737001,79.39059645,68.417820621,-75,50mRange-30m.csv
50,30,40,86.89793735126251,36.875140157328424,79.39059645,68.417820621,-78,50mRange-30m.csv
50,30,42,70.38631665301564,75.69312757677363,79.39059645,68.417820621,-34,50mRange-30m.csv
50,30,47,45.81949461936938,87.87177903328515,79.39059645,68.417820621,-92,50mRange-30m.csv
50,30,60,75.8430678445169,57.022981005432996,79.39059645,68.417820621,-35,50mRange-30m.csv
50,30,67,60.21954564473897,71.34012857877295,79.39059645,68.417820621,-51,50mRange-30m.csv
50,30,69,95.37849312737588,43.20431696626093,79.39059645,68.417820621,-73,50mRange-30m.csv
50,30,75,55.25227560957985,76.11391538038814,79.39059645,68.417820621,-63,50mRange-30m.csv
50,30,80,82.98135059024074,40.59767018538933,79.39059645,68.417820621,-69,50mRange-30m.csv
50,30,83,72.93967948274049,43.357431136564294,79.39059645,68.417820621,-64,50mRange-30m.csv
50,30,90,61.26142526635307,82.46634202569989,79.39059645,68.417820621,-58,50mRange-30m.csv
50,30,91,80.1900431334469,44.24317164719582,79.39059645,68.417820621,-61,50mRange-30m.csv
50,30,25,51.83905735385436,57.11751415315841,79.39059645,68.417820621,-73,50mRange-30m.csv
50,30,63,49.15574941239795,56.59342022957459,79.39059645,68.417820621,-78,50mRange-30m.csv
50,30,12,70.56626917014894,78.03030648735577,79.39059645,68.417820621,-37,50mRange-30m.csv
50,30,21,68.78755484289849,91.92607865275068,79.39059645,68.417820621,-64,50mRange-30m.csv
50,30,61,98.85630181443345,76.20547400917023,79.39059645,68.417820621,-54,50mRange-30m.csv
50,30,3,78.50852571037504,52.903068295271105,79.39059645,68.417820621,-43,50mRange-30m.csv
50,30,24,73.39615828295075,74.36186741054864,79.39059645,68.417820621,-27,50mRange-30m.csv
50,30,48,90.65933632009188,35.11080912107736,79.39059645,68.417820621,-84,50mRange-30m.csv
50,30,94,71.55780216318286,48.49899147236217,79.39059645,68.417820621,-55,50mRange-30m.csv
50,30,50,76.05584387850438,97.93673672213878,79.39059645,68.417820621,-73,50mRange-30m.csv
50,30,44,94.37926344604114,99.4931820206754,76.250873773,97.355274342,-48,50mRange-30m.csv
50,30,6,57.90016865462063,77.8178385924499,76.250873773,97.355274342,-66,50mRange-30m.csv
50,30,10,55.0401300866643,88.19389954679203,76.250873773,97.355274342,-59,50mRange-30m.csv
50,30,12,70.56626917014894,78.03030648735577,76.250873773,97.355274342,-52,50mRange-30m.csv
50,30,14,77.70552616687321,93.57236513599435,76.250873773,97.355274342,-18,50mRange-30m.csv
50,30,21,68.78755484289849,91.92607865275068,76.250873773,97.355274342,-29,50mRange-30m.csv
50,30,29,52.51179803085078,83.82332790737001,76.250873773,97.355274342,-68,50mRange-30m.csv
50,30,35,61.7962980539757,97.06170900448325,76.250873773,97.355274342,-40,50mRange-30m.csv
50,30,42,70.38631665301564,75.69312757677363,76.250873773,97.355274342,-57,50mRange-30m.csv
50,30,72,44.928274935363135,76.90605549333117,76.250873773,97.355274342,-89,50mRange-30m.csv
50,30,76,87.67777173819772,79.57315662425682,76.250873773,97.355274342,-54,50mRange-30m.csv
50,30,85,79.35793391386238,91.54391897149424,76.250873773,97.355274342,-24,50mRange-30m.csv
50,30,90,61.26142526635307,82.46634202569989,76.250873773,97.355274342,-54,50mRange-30m.csv
50,30,93,41.3479382708548,81.68425367898861,76.250873773,97.355274342,-91,50mRange-30m.csv
50,30,47,45.81949461936938,87.87177903328515,76.250873773,97.355274342,-77,50mRange-30m.csv
50,30,67,60.21954564473897,71.34012857877295,76.250873773,97.355274342,-74,50mRange-30m.csv
50,30,86,43.88298600678198,89.15206265923695,76.250873773,97.355274342,-80,50mRange-30m.csv
50,30,75,55.25227560957985,76.11391538038814,76.250873773,97.355274342,-73,50mRange-30m.csv
50,30,61,98.85630181443345,76.20547400917023,76.250873773,97.355274342,-75,50mRange-30m.csv
50,30,50,76.05584387850438,97.93673672213878,76.250873773,97.355274342,-11,50mRange-30m.csv
50,30,24,73.39615828295075,74.36186741054864,76.250873773,97.355274342,-59,50mRange-30m.csv
50,30,45,57.9013204635908,80.6741106715585,76.250873773,97.355274342,-62,50mRange-30m.csv
50,30,14,77.70552616687321,93.57236513599435,45.974785389,92.868797148,-77,50mRange-30m.csv
50,30,21,68.78755484289849,91.92607865275068,45.974785389,92.868797148,-58,50mRange-30m.csv
